   1.00000000       1.59816742E-02   9.86874104E-04   1.59816742E-02  0.987860978    
   1.00999999       1.59912109E-02   9.86635685E-04   1.56761222E-02  0.977843881    
   1.01999998       1.59950256E-02   9.86158848E-04   1.53739192E-02  0.967789233    
   1.02999997       1.59902573E-02   9.85383987E-04   1.50723523E-02  0.957640231    
   1.03999996       1.60045624E-02   9.85324383E-04   1.47971185E-02  0.948374748    
   1.04999995       1.60083771E-02   9.84549522E-04   1.45200714E-02  0.938603938    
   1.05999994       1.60131454E-02   9.84311104E-04   1.42516438E-02  0.929524004    
   1.06999993       1.60179138E-02   9.84311104E-04   1.39906676E-02  0.920836866    
   1.07999992       1.60303116E-02   9.83834267E-04   1.37434099E-02  0.911868632    
   1.08999991       1.60264969E-02   9.83774662E-04   1.34891830E-02  0.903448164    
   1.09999990       1.60322189E-02   9.83357430E-04   1.32497698E-02  0.894855320    
   1.10999990       1.60408020E-02   9.83357430E-04   1.30190765E-02  0.886793554    
   1.11999989       1.60522461E-02   9.83119011E-04   1.27967549E-02  0.878662705    
   1.12999988       1.60522461E-02   9.83119011E-04   1.25712659E-02  0.870886922    
   1.13999987       1.60636902E-02   9.83178616E-04   1.23604909E-02  0.863299906    
   1.14999986       1.60684586E-02   9.83476639E-04   1.21500660E-02  0.856052339    
   1.15999985       1.60827637E-02   9.83774662E-04   1.19521162E-02  0.848929763    
   1.16999984       1.60865784E-02   9.83476639E-04   1.17514664E-02  0.841419041    
   1.17999983       1.60961151E-02   9.83536243E-04   1.15599828E-02  0.834338963    
   1.18999982       1.60951614E-02   9.83715057E-04   1.13658402E-02  0.827478111    
   1.19999981       1.61113739E-02   9.84311104E-04   1.11884577E-02  0.821079671    
   1.20999980       1.61275864E-02   9.85324383E-04   1.10153621E-02  0.815132141    
   1.21999979       1.61199570E-02   9.85145569E-04   1.08303968E-02  0.808304012    
   1.22999978       1.61428452E-02   9.84966755E-04   1.06701376E-02  0.801586866    
   1.23999977       1.61495209E-02   9.86337662E-04   1.05030742E-02  0.796229184    
   1.24999976       1.61514282E-02   9.86456871E-04   1.03369178E-02  0.789954782    
   1.25999975       1.61485672E-02   9.87768173E-04   1.01716891E-02  0.784727097    
   1.26999974       1.61628723E-02   9.87589359E-04   1.00210048E-02  0.778407216    
   1.27999973       1.61514282E-02   9.88066196E-04   9.85805411E-03  0.772698820    
   1.28999972       1.61790848E-02   9.89377499E-04   9.72242747E-03  0.767726421    
   1.29999971       1.61685944E-02   9.89258289E-04   9.56722070E-03  0.761729062    
   1.30999970       1.61924362E-02   9.89854336E-04   9.43560619E-03  0.756369770    
   1.31999969       1.61933899E-02   9.90629196E-04   9.29373130E-03  0.751227319    
   1.32999969       1.62067413E-02   9.91225243E-04   9.16204881E-03  0.746027589    
   1.33999968       1.61724091E-02   9.91225243E-04   9.00669210E-03  0.740460217    
   1.34999967       1.62057877E-02   9.91940498E-04   8.89206864E-03  0.735505641    
   1.35999966       1.62067413E-02   9.92774963E-04   8.76229908E-03  0.730711758    
   1.36999965       1.62162781E-02   9.93013382E-04   8.63993075E-03  0.725552261    
   1.37999964       1.62525177E-02   9.93788242E-04   8.53419770E-03  0.720856726    
   1.38999963       1.62220001E-02   9.94145870E-04   8.39604996E-03  0.715928257    
   1.39999962       1.62334442E-02   9.94920731E-04   8.28237459E-03  0.711368501    
   1.40999961       1.62267685E-02   9.94563103E-04   8.16195179E-03  0.706069469    
   1.41999960       1.62591934E-02   9.95576382E-04   8.06348026E-03  0.701811433    
   1.42999959       1.62849426E-02   9.95934010E-04   7.96369091E-03  0.697153986    
   1.43999958       1.62830353E-02   9.96828079E-04   7.85254873E-03  0.692934155    
   1.44999957       1.62296295E-02   9.95278358E-04   7.71920988E-03  0.687085450    
   1.45999956       1.62382126E-02   9.95576382E-04   7.61785591E-03  0.682583749    
   1.46999955       1.62677765E-02   9.96530056E-04   7.52824638E-03  0.678589761    
   1.47999954       1.62973404E-02   9.96887684E-04   7.44035328E-03  0.674246550    
   1.48999953       1.63002014E-02   9.96649265E-04   7.34210713E-03  0.669561207    
   1.49999952       1.62782669E-02   9.96172428E-04   7.23478990E-03  0.664779246    
   1.50999951       1.63669586E-02   9.98735428E-04   7.17818085E-03  0.662075818    
   1.51999950       1.63030624E-02   9.96351242E-04   7.05638574E-03  0.656149983    
   1.52999949       1.63545609E-02   9.97841358E-04   6.98644575E-03  0.652836263    
   1.53999949       1.63650513E-02   9.97841358E-04   6.90043112E-03  0.648597121    
   1.54999948       1.63707733E-02   9.97900963E-04   6.81406260E-03  0.644451082    
   1.55999947       1.64098740E-02   1.00004673E-03   6.74304925E-03  0.641696870    
   1.56999946       1.64136887E-02   9.98973846E-04   6.65897224E-03  0.636925638    
   1.57999945       1.64060593E-02   9.98318195E-04   6.57189172E-03  0.632479012    
   1.58999944       1.64136887E-02   9.98854637E-04   6.49250438E-03  0.628838897    
   1.59999943       1.64451599E-02   1.00028515E-03   6.42389525E-03  0.625803649    
   1.60999942       1.65414810E-02   1.00260973E-03   6.38150284E-03  0.623361886    
